,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
160,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2006,5,2007,1,none,area,843.53
161,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2015,5,2016,1,none,area,1043.84
162,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Green Peppers,Meher,2001,5,2002,1,none,area,54.395
163,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Green Peppers,Meher,2006,5,2007,1,none,area,14.09
164,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Onions,Meher,2015,5,2016,1,none,area,16.92
165,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Tomato,Meher,2007,5,2008,1,none,area,94.72
166,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Tomato,Meher,2008,5,2009,1,none,area,46.75
167,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Lemon,Meher,2003,5,2004,1,none,area,7.0
168,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Lemon,Meher,2004,5,2005,1,none,area,2.0
169,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Lemon,Meher,2005,5,2006,1,none,area,19.51
170,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Lemon,Meher,2006,5,2007,1,none,area,6.17
171,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Lemon,Meher,2015,5,2016,1,none,area,19.79
172,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Orange,Meher,2014,5,2015,1,none,area,2.58
173,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Grass Pea,Meher,2005,5,2006,1,none,area,28.09
174,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2003,5,2004,1,none,area,121.0
175,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2004,5,2005,1,none,area,105.0
176,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2005,5,2006,1,none,area,133.36
177,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2007,5,2008,1,none,area,107.62
178,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2011,5,2012,1,none,area,369.44
179,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2012,5,2013,1,none,area,294.08
180,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2014,5,2015,1,none,area,296.35
181,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Hops,Meher,2015,5,2016,1,none,area,397.11
182,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Guava,Meher,2015,5,2016,1,none,area,40.72
183,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Papaya,Meher,2007,5,2008,1,none,area,31.35
184,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Papaya,Meher,2008,5,2009,1,none,area,40.03
185,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Papaya,Meher,2012,5,2013,1,none,area,38.98
186,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Papaya,Meher,2015,5,2016,1,none,area,33.12
187,ET2014A20102,Ethiopia,ET,Tigray,Central Tigray,Central Tigray,Vetch,Meher,1998,5,1999,1,none,area,750.0
188,ET2014A20102,Ethiopia,ET,Tigray,Central Tigray,Central Tigray,Vetch,Meher,2000,5,2001,1,none,area,1770.0
